"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Bosnia and Herzegovina","Nicaragua","2015.0","Export","1.0","0.03","1.82","0.0"
"Bosnia and Herzegovina","Niue","2015.0","Export","","","",""
"Bosnia and Herzegovina","Netherlands","2015.0","Export","543.0","18.55","84874.38","1.66"
"Bosnia and Herzegovina","Norway","2015.0","Export","201.0","6.87","9101.77","0.18"
"Bosnia and Herzegovina","Nepal","2015.0","Export","","","",""
"Bosnia and Herzegovina","Nauru","2015.0","Export","","","",""
"Bosnia and Herzegovina","New Zealand","2015.0","Export","2.0","0.07","9.69","0.0"
"Bosnia and Herzegovina","Other Asia, nes","2015.0","Export","16.0","0.55","160.91","0.0"
"Bosnia and Herzegovina","Oman","2015.0","Export","9.0","0.31","395.82","0.01"
"Bosnia and Herzegovina","Pakistan","2015.0","Export","5.0","0.17","23.43","0.0"
"Bosnia and Herzegovina","Panama","2015.0","Export","2.0","0.07","5.78","0.0"
"Bosnia and Herzegovina","Peru","2015.0","Export","2.0","0.07","29.02","0.0"
"Bosnia and Herzegovina","Philippines","2015.0","Export","2.0","0.07","1540.48","0.03"
"Bosnia and Herzegovina","Papua New Guinea","2015.0","Export","","","",""
"Bosnia and Herzegovina","Poland","2015.0","Export","266.0","9.09","48824.38","0.96"
"Bosnia and Herzegovina","Korea, Dem. Rep.","2015.0","Export","","","",""
"Bosnia and Herzegovina","Portugal","2015.0","Export","33.0","1.13","1554.48","0.03"
"Bosnia and Herzegovina","Paraguay","2015.0","Export","","","",""
"Bosnia and Herzegovina","Occ.Pal.Terr","2015.0","Export","2.0","0.07","23.58","0.0"
"Bosnia and Herzegovina","French Polynesia","2015.0","Export","","","",""
"Bosnia and Herzegovina","Qatar","2015.0","Export","53.0","1.81","313.24","0.01"
"Bosnia and Herzegovina","Romania","2015.0","Export","144.0","4.92","74295.25","1.46"
"Bosnia and Herzegovina","Russian Federation","2015.0","Export","77.0","2.63","55591.49","1.09"
"Bosnia and Herzegovina","Rwanda","2015.0","Export","6.0","0.2","17.41","0.0"
"Bosnia and Herzegovina","South Asia","2015.0","Export","54.0","1.84","1786.41","0.04"
"Bosnia and Herzegovina","Saudi Arabia","2015.0","Export","57.0","1.95","3144.45","0.06"
"Bosnia and Herzegovina","Senegal","2015.0","Export","36.0","1.23","60.01","0.0"
"Bosnia and Herzegovina","Serbia, FR(Serbia/Montenegro)","2015.0","Export","1660.0","56.71","435057.01","8.53"
"Bosnia and Herzegovina","Singapore","2015.0","Export","11.0","0.38","2658.73","0.05"
"Bosnia and Herzegovina","Saint Helena","2015.0","Export","2.0","0.07","20.13","0.0"
"Bosnia and Herzegovina","Sierra Leone","2015.0","Export","6.0","0.2","12.65","0.0"
"Bosnia and Herzegovina","El Salvador","2015.0","Export","","","",""
"Bosnia and Herzegovina","San Marino","2015.0","Export","3.0","0.1","56.1","0.0"
"Bosnia and Herzegovina","Sub-Saharan Africa","2015.0","Export","144.0","4.92","5910.05","0.12"
"Bosnia and Herzegovina","Sao Tome and Principe","2015.0","Export","","","",""
"Bosnia and Herzegovina","Sudan","2015.0","Export","26.0","0.89","863.16","0.02"
"Bosnia and Herzegovina","Suriname","2015.0","Export","13.0","0.44","104.33","0.0"
"Bosnia and Herzegovina","Slovak Republic","2015.0","Export","193.0","6.59","71889.85","1.41"
"Bosnia and Herzegovina","Slovenia","2015.0","Export","1031.0","35.22","424865.25","8.33"
"Bosnia and Herzegovina","Sweden","2015.0","Export","438.0","14.96","41240.77","0.81"
"Bosnia and Herzegovina","Swaziland","2015.0","Export","2.0","0.07","1.92","0.0"
"Bosnia and Herzegovina","Seychelles","2015.0","Export","2.0","0.07","805.9","0.02"
"Bosnia and Herzegovina","Syrian Arab Republic","2015.0","Export","3.0","0.1","330.2","0.01"
"Bosnia and Herzegovina","Turks and Caicos Isl.","2015.0","Export","","","",""
"Bosnia and Herzegovina","Togo","2015.0","Export","1.0","0.03","32.72","0.0"
"Bosnia and Herzegovina","Thailand","2015.0","Export","5.0","0.17","80.78","0.0"
"Bosnia and Herzegovina","Tajikistan","2015.0","Export","1.0","0.03","23.3","0.0"
"Bosnia and Herzegovina","Tokelau","2015.0","Export","","","",""
"Bosnia and Herzegovina","Turkmenistan","2015.0","Export","1.0","0.03","724.41","0.01"
"Bosnia and Herzegovina","Tonga","2015.0","Export","","","",""
"Bosnia and Herzegovina","Trinidad and Tobago","2015.0","Export","","","",""
"Bosnia and Herzegovina","Tunisia","2015.0","Export","3.0","0.1","654.84","0.01"
"Bosnia and Herzegovina","Turkey","2015.0","Export","228.0","7.79","199618.12","3.91"
"Bosnia and Herzegovina","Tuvalu","2015.0","Export","","","",""
"Bosnia and Herzegovina","Tanzania","2015.0","Export","6.0","0.2","471.63","0.01"
"Bosnia and Herzegovina","Uganda","2015.0","Export","","","",""
"Bosnia and Herzegovina","Ukraine","2015.0","Export","29.0","0.99","8397.5","0.16"
"Bosnia and Herzegovina","United States Minor Outlying I","2015.0","Export","","","",""
"Bosnia and Herzegovina","Unspecified","2015.0","Export","106.0","3.62","265159.28","5.2"
"Bosnia and Herzegovina","Uruguay","2015.0","Export","","","",""
"Bosnia and Herzegovina","United States","2015.0","Export","244.0","8.34","25004.27","0.49"
"Bosnia and Herzegovina","Uzbekistan","2015.0","Export","","","",""
"Bosnia and Herzegovina","Venezuela","2015.0","Export","","","",""
"Bosnia and Herzegovina","British Virgin Islands","2015.0","Export","","","",""
"Bosnia and Herzegovina","Vietnam","2015.0","Export","8.0","0.27","1099.67","0.02"
"Bosnia and Herzegovina","Vanuatu","2015.0","Export","","","",""
"Bosnia and Herzegovina"," World","2015.0","Export","2927.0","100.0","5099185.76","100.0"
"Bosnia and Herzegovina","Yemen","2015.0","Export","2.0","0.07","30.09","0.0"
"Bosnia and Herzegovina","South Africa","2015.0","Export","22.0","0.75","858.29","0.02"
"Bosnia and Herzegovina","Congo, Dem. Rep.","2015.0","Export","1.0","0.03","81.56","0.0"
"Bosnia and Herzegovina","Zambia","2015.0","Export","1.0","0.03","1.01","0.0"
"Bosnia and Herzegovina","Zimbabwe","2015.0","Export","1.0","0.03","4.85","0.0"
