"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Solomon Islands","Trinidad and Tobago","2015.0","Export","","","",""
"Solomon Islands","Turkey","2015.0","Export","2.0","0.9","109.69","0.03"
"Solomon Islands","Tuvalu","2015.0","Export","8.0","3.6","155.62","0.04"
"Solomon Islands","Ukraine","2015.0","Export","1.0","0.45","3.56","0.0"
"Solomon Islands","United States","2015.0","Export","13.0","5.86","961.81","0.24"
"Solomon Islands","Holy See","2015.0","Export","1.0","0.45","24.83","0.01"
"Solomon Islands","St. Vincent and the Grenadines","2015.0","Export","","","",""
"Solomon Islands","Vietnam","2015.0","Export","3.0","1.35","2275.43","0.57"
"Solomon Islands","Vanuatu","2015.0","Export","17.0","7.66","995.46","0.25"
"Solomon Islands"," World","2015.0","Export","222.0","100.0","400400.59","100.0"
"Solomon Islands","Samoa","2015.0","Export","1.0","0.45","0.25","0.0"
"Solomon Islands","Yemen","2015.0","Export","","","",""
"Solomon Islands","South Africa","2015.0","Export","","","",""
