"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Malawi","Middle East & North Africa","2015.0","Export","33.0","2.89","88674.16","8.21"
"Malawi","Mexico","2015.0","Export","","","",""
"Malawi","Mali","2015.0","Export","1.0","0.09","40.58","0.0"
"Malawi","Malta","2015.0","Export","","","",""
"Malawi","Mozambique","2015.0","Export","276.0","24.17","99636.15","9.22"
"Malawi","Mauritania","2015.0","Export","","","",""
"Malawi","Mauritius","2015.0","Export","3.0","0.26","727.74","0.07"
"Malawi","Malaysia","2015.0","Export","6.0","0.53","1102.78","0.1"
"Malawi","North America","2015.0","Export","136.0","11.91","50514.94","4.68"
"Malawi","Namibia","2015.0","Export","9.0","0.79","108.63","0.01"
"Malawi","Niger","2015.0","Export","1.0","0.09","536.62","0.05"
"Malawi","Nigeria","2015.0","Export","24.0","2.1","7.02","0.0"
"Malawi","Nicaragua","2015.0","Export","","","",""
"Malawi","Niue","2015.0","Export","","","",""
"Malawi","Netherlands","2015.0","Export","42.0","3.68","20588.61","1.91"
"Malawi","Norway","2015.0","Export","14.0","1.23","4.47","0.0"
"Malawi","New Zealand","2015.0","Export","4.0","0.35","556.91","0.05"
"Malawi","Other Asia, nes","2015.0","Export","8.0","0.7","2125.67","0.2"
"Malawi","Oman","2015.0","Export","","","",""
"Malawi","Pakistan","2015.0","Export","10.0","0.88","95.94","0.01"
"Malawi","Peru","2015.0","Export","","","",""
"Malawi","Philippines","2015.0","Export","3.0","0.26","6524.52","0.6"
"Malawi","Poland","2015.0","Export","6.0","0.53","15435.87","1.43"
"Malawi","Korea, Dem. Rep.","2015.0","Export","","","",""
"Malawi","Portugal","2015.0","Export","102.0","8.93","24786.71","2.29"
"Malawi","Paraguay","2015.0","Export","6.0","0.53","9.53","0.0"
"Malawi","Qatar","2015.0","Export","","","",""
"Malawi","Romania","2015.0","Export","3.0","0.26","1478.42","0.14"
"Malawi","Russian Federation","2015.0","Export","10.0","0.88","37929.57","3.51"
"Malawi","Rwanda","2015.0","Export","32.0","2.8","1277.53","0.12"
"Malawi","South Asia","2015.0","Export","91.0","7.97","53067.11","4.91"
"Malawi","Saudi Arabia","2015.0","Export","2.0","0.18","102.78","0.01"
"Malawi","Senegal","2015.0","Export","3.0","0.26","1150.9","0.11"
"Malawi","Serbia, FR(Serbia/Montenegro)","2015.0","Export","2.0","0.18","1127.19","0.1"
"Malawi","Singapore","2015.0","Export","6.0","0.53","6898.77","0.64"
"Malawi","Saint Helena","2015.0","Export","1.0","0.09","136.25","0.01"
"Malawi","Solomon Islands","2015.0","Export","1.0","0.09","66.02","0.01"
"Malawi","Sierra Leone","2015.0","Export","4.0","0.35","0.68","0.0"
"Malawi","Sub-Saharan Africa","2015.0","Export","1010.0","88.44","357734.75","33.12"
"Malawi","Sudan","2015.0","Export","5.0","0.44","1073.82","0.1"
"Malawi","Slovak Republic","2015.0","Export","4.0","0.35","1.1","0.0"
"Malawi","Slovenia","2015.0","Export","","","",""
"Malawi","Sweden","2015.0","Export","9.0","0.79","7190.52","0.67"
"Malawi","Swaziland","2015.0","Export","9.0","0.79","897.73","0.08"
"Malawi","Seychelles","2015.0","Export","5.0","0.44","86.61","0.01"
"Malawi","Syrian Arab Republic","2015.0","Export","","","",""
