"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Italy","St. Kitts and Nevis","2015.0","Export","23.0","0.51","17115.91","0.0"
"Italy","Korea, Rep.","2015.0","Export","2711.0","60.68","4987384.74","1.09"
"Italy","Kuwait","2015.0","Export","1798.0","40.24","857569.24","0.19"
"Italy","Lao PDR","2015.0","Export","140.0","3.13","9888.72","0.0"
"Italy","Lebanon","2015.0","Export","2356.0","52.73","1316309.61","0.29"
"Italy","Liberia","2015.0","Export","195.0","4.36","18656.89","0.0"
"Italy","Libya","2015.0","Export","1472.0","32.95","1649055.09","0.36"
"Italy","St. Lucia","2015.0","Export","118.0","2.64","2106.27","0.0"
"Italy","Latin America & Caribbean","2015.0","Export","3523.0","78.85","15027829.63","3.29"
"Italy","Sri Lanka","2015.0","Export","1058.0","23.68","206344.36","0.05"
"Italy","Lesotho","2015.0","Export","22.0","0.49","724.13","0.0"
"Italy","Lithuania","2015.0","Export","2961.0","66.27","857647.81","0.19"
"Italy","Luxembourg","2015.0","Export","2414.0","54.03","580546.98","0.13"
"Italy","Latvia","2015.0","Export","2756.0","61.68","510541.55","0.11"
"Italy","Macao","2015.0","Export","653.0","14.62","180866.61","0.04"
"Italy","Morocco","2015.0","Export","2567.0","57.45","1627712.62","0.36"
"Italy","Moldova","2015.0","Export","1588.0","35.54","220260.89","0.05"
"Italy","Madagascar","2015.0","Export","619.0","13.85","31950.39","0.01"
"Italy","Maldives","2015.0","Export","514.0","11.5","25985.73","0.01"
"Italy","Middle East & North Africa","2015.0","Export","4150.0","92.88","39064856.61","8.55"
"Italy","Mexico","2015.0","Export","2615.0","58.53","3859604.16","0.84"
"Italy","Marshall Islands","2015.0","Export","23.0","0.51","32022.73","0.01"
"Italy","Macedonia, FYR","2015.0","Export","1689.0","37.8","278659.33","0.06"
"Italy","Mali","2015.0","Export","404.0","9.04","86174.04","0.02"
"Italy","Malta","2015.0","Export","3323.0","74.37","1768254.74","0.39"
"Italy","Myanmar","2015.0","Export","483.0","10.81","77892.39","0.02"
"Italy","Mongolia","2015.0","Export","529.0","11.84","28666.78","0.01"
"Italy","Northern Mariana Islands","2015.0","Export","15.0","0.34","2670.53","0.0"
"Italy","Montenegro","2015.0","Export","1246.0","27.89","135136.16","0.03"
"Italy","Mozambique","2015.0","Export","560.0","12.53","59575.0","0.01"
"Italy","Mauritania","2015.0","Export","279.0","6.24","29424.46","0.01"
"Italy","Montserrat","2015.0","Export","13.0","0.29","1845.7","0.0"
"Italy","Mauritius","2015.0","Export","1032.0","23.1","85887.74","0.02"
"Italy","Malawi","2015.0","Export","139.0","3.11","14100.92","0.0"
"Italy","Malaysia","2015.0","Export","1966.0","44.0","1060601.0","0.23"
"Italy","North America","2015.0","Export","3594.0","80.44","43968210.55","9.62"
"Italy","Namibia","2015.0","Export","274.0","6.13","23935.36","0.01"
"Italy","New Caledonia","2015.0","Export","594.0","13.29","37569.1","0.01"
"Italy","Niger","2015.0","Export","211.0","4.72","19555.83","0.0"
"Italy","Norfolk Island","2015.0","Export","1.0","0.02","4.46","0.0"
"Italy","Nigeria","2015.0","Export","1658.0","37.11","799740.42","0.17"
"Italy","Nicaragua","2015.0","Export","399.0","8.93","23729.72","0.01"
"Italy","Netherlands","2015.0","Export","3698.0","82.77","10599289.61","2.32"
"Italy","Norway","2015.0","Export","2281.0","51.05","1762404.27","0.39"
"Italy","Nepal","2015.0","Export","258.0","5.77","15552.94","0.0"
"Italy","Nauru","2015.0","Export","2.0","0.04","17.21","0.0"
"Italy","New Zealand","2015.0","Export","1784.0","39.93","472286.5","0.1"
"Italy","Other Asia, nes","2015.0","Export","2219.0","49.66","1376764.35","0.3"
"Italy","Oman","2015.0","Export","1305.0","29.21","721706.24","0.16"
"Italy","Pakistan","2015.0","Export","1465.0","32.79","488293.97","0.11"
"Italy","Panama","2015.0","Export","1208.0","27.04","389222.06","0.09"
"Italy","Peru","2015.0","Export","1735.0","38.83","722504.25","0.16"
"Italy","Philippines","2015.0","Export","1517.0","33.95","603512.44","0.13"
"Italy","Palau","2015.0","Export","13.0","0.29","95.54","0.0"
"Italy","Papua New Guinea","2015.0","Export","157.0","3.51","13731.44","0.0"
"Italy","Poland","2015.0","Export","3887.0","87.0","12082933.52","2.64"
"Italy","Korea, Dem. Rep.","2015.0","Export","41.0","0.92","1641.6","0.0"
"Italy","Portugal","2015.0","Export","3575.0","80.01","3725132.27","0.82"
"Italy","Paraguay","2015.0","Export","832.0","18.62","70308.35","0.02"
"Italy","Occ.Pal.Terr","2015.0","Export","254.0","5.68","13540.12","0.0"
"Italy","French Polynesia","2015.0","Export","425.0","9.51","22023.29","0.0"
"Italy","Qatar","2015.0","Export","1875.0","41.97","1092683.91","0.24"
"Italy","Romania","2015.0","Export","3996.0","89.44","7413524.52","1.62"
"Italy","Russian Federation","2015.0","Export","2970.0","66.47","7862632.25","1.72"
"Italy","Rwanda","2015.0","Export","244.0","5.46","19403.98","0.0"
"Italy","South Asia","2015.0","Export","2965.0","66.36","4984843.81","1.09"
"Italy","Saudi Arabia","2015.0","Export","2537.0","56.78","5665536.01","1.24"
"Italy","Senegal","2015.0","Export","1193.0","26.7","223874.69","0.05"
"Italy","Serbia, FR(Serbia/Montenegro)","2015.0","Export","2765.0","61.88","1717857.4","0.38"
"Italy","Singapore","2015.0","Export","2262.0","50.63","2170165.74","0.47"
"Italy","South Georgia and the South Sa","2015.0","Export","1.0","0.02","30.43","0.0"
"Italy","Saint Helena","2015.0","Export","3.0","0.07","118.73","0.0"
"Italy","Solomon Islands","2015.0","Export","11.0","0.25","182.14","0.0"
"Italy","Sierra Leone","2015.0","Export","260.0","5.82","10678.33","0.0"
"Italy","El Salvador","2015.0","Export","596.0","13.34","60960.39","0.01"
"Italy","San Marino","2015.0","Export","3.0","0.07","43483.03","0.01"
"Italy","Somalia","2015.0","Export","228.0","5.1","24807.87","0.01"
"Italy","Special Categories","2015.0","Export","76.0","1.7","1524.78","0.0"
"Italy","Saint Pierre and Miquelon","2015.0","Export","8.0","0.18","125.17","0.0"
"Italy","South Sudan","2015.0","Export","40.0","0.9","1563.31","0.0"
"Italy","Sub-Saharan Africa","2015.0","Export","3221.0","72.09","6147173.26","1.35"
"Italy","Sao Tome and Principe","2015.0","Export","19.0","0.43","769.94","0.0"
"Italy","Sudan","2015.0","Export","698.0","15.62","137896.7","0.03"
"Italy","Suriname","2015.0","Export","195.0","4.36","22628.96","0.01"
"Italy","Slovak Republic","2015.0","Export","3352.0","75.02","2782695.73","0.61"
"Italy","Slovenia","2015.0","Export","3861.0","86.41","4114257.28","0.9"
"Italy","Sweden","2015.0","Export","3282.0","73.46","4605928.85","1.01"
"Italy","Swaziland","2015.0","Export","45.0","1.01","6809.01","0.0"
"Italy","Saint Maarten (Dutch part)","2015.0","Export","216.0","4.83","11409.32","0.0"
"Italy","Seychelles","2015.0","Export","461.0","10.32","22875.15","0.01"
"Italy","Syrian Arab Republic","2015.0","Export","729.0","16.32","153870.95","0.03"
"Italy","Turks and Caicos Isl.","2015.0","Export","35.0","0.78","1422.64","0.0"
"Italy","Chad","2015.0","Export","259.0","5.8","42062.08","0.01"
"Italy","Togo","2015.0","Export","427.0","9.56","101274.49","0.02"
"Italy","Thailand","2015.0","Export","2266.0","50.72","1380825.66","0.3"
"Italy","Tajikistan","2015.0","Export","181.0","4.05","22825.78","0.01"
"Italy","Tokelau","2015.0","Export","7.0","0.16","279.08","0.0"
"Italy","Turkmenistan","2015.0","Export","546.0","12.22","233566.14","0.05"
"Italy","East Timor","2015.0","Export","11.0","0.25","408.4","0.0"
"Italy","Tonga","2015.0","Export","10.0","0.22","42.92","0.0"
"Italy","Trinidad and Tobago","2015.0","Export","484.0","10.83","98854.4","0.02"
"Italy","Tunisia","2015.0","Export","2786.0","62.35","3365860.26","0.74"
"Italy","Turkey","2015.0","Export","3240.0","72.52","11060447.27","2.42"
"Italy","Tanzania","2015.0","Export","689.0","15.42","101079.9","0.02"
"Italy","Uganda","2015.0","Export","515.0","11.53","49182.42","0.01"
"Italy","Ukraine","2015.0","Export","2316.0","51.84","1001013.97","0.22"
"Italy","United States Minor Outlying I","2015.0","Export","1.0","0.02","44.71","0.0"
"Italy","Unspecified","2015.0","Export","794.0","17.77","2945228.99","0.64"
"Italy","Uruguay","2015.0","Export","1269.0","28.4","218679.84","0.05"
"Italy","United States","2015.0","Export","3502.0","78.38","39881621.23","8.73"
"Italy","Uzbekistan","2015.0","Export","741.0","16.58","154212.73","0.03"
"Italy","Holy See","2015.0","Export","34.0","0.76","35410.04","0.01"
"Italy","St. Vincent and the Grenadines","2015.0","Export","105.0","2.35","7977.64","0.0"
"Italy","Venezuela","2015.0","Export","1252.0","28.02","480771.72","0.11"
"Italy","British Virgin Islands","2015.0","Export","63.0","1.41","213432.21","0.05"
"Italy","Vietnam","2015.0","Export","1971.0","44.11","1211612.01","0.27"
"Italy","Vanuatu","2015.0","Export","47.0","1.05","662.13","0.0"
"Italy"," World","2015.0","Export","4468.0","100.0","456988720.34","100.0"
"Italy","Wallis and Futura Isl.","2015.0","Export","14.0","0.31","319.84","0.0"
"Italy","Samoa","2015.0","Export","20.0","0.45","262.86","0.0"
"Italy","Yemen","2015.0","Export","303.0","6.78","66218.19","0.01"
"Italy","South Africa","2015.0","Export","2381.0","53.29","2109859.92","0.46"
"Italy","Congo, Dem. Rep.","2015.0","Export","454.0","10.16","54378.02","0.01"
"Italy","Zambia","2015.0","Export","363.0","8.12","49751.22","0.01"
"Italy","Zimbabwe","2015.0","Export","272.0","6.09","21569.62","0.0"
